,False Positive,True Positive
0,0.0,0.0
1,0.0012423131871544817,0.005494505494505495
2,0.0013044288465122057,0.005494505494505495
3,0.001552891483943102,0.009419152276295133
4,0.0021119324181626186,0.011773940345368918
5,0.0027952046710975837,0.016483516483516484
6,0.009068886266227715,0.10518053375196232
7,0.009379464563016337,0.10518053375196232
8,0.010373315112739923,0.10910518053375197
9,0.01142928132182123,0.11224489795918367
10,0.011988322256040749,0.1130298273155416
11,0.02130567115969936,0.1695447409733124
12,0.023355487918504256,0.18053375196232338
13,0.0237281818746506,0.1813186813186813
14,0.02559165165538232,0.18681318681318682
15,0.02664761786446363,0.19152276295133439
16,0.0288837816013417,0.1946624803767661
17,0.031119945338219764,0.206436420722135
18,0.03143052363500839,0.20800627943485087
19,0.03590285110876452,0.21664050235478807
20,0.039754021988943414,0.2260596546310832
21,0.040064600285732034,0.2260596546310832
22,0.054351201938008575,0.29984301412872844
23,0.05925833902726878,0.3194662480376766
24,0.06708491210634202,0.3540031397174254
25,0.07174358655817131,0.3618524332810047
26,0.07261320578917946,0.3642072213500785
27,0.07677495496614696,0.3751962323390895
28,0.07708553326293559,0.37676609105180536
29,0.0805018945276104,0.3814756671899529
30,0.0859059568917324,0.3987441130298273
31,0.0908130939809926,0.4065934065934066
32,0.09106155661842351,0.4073783359497645
33,0.10298776321510653,0.4379905808477237
34,0.10404372942418784,0.4427001569858713
35,0.11398223492142369,0.4686028257456829
36,0.12652959811168396,0.4913657770800628
37,0.13839368904900926,0.5188383045525903
38,0.1387663830051556,0.5188383045525903
39,0.14516429591900118,0.5266875981161695
40,0.1493260450959687,0.5470957613814756
41,0.1545437604820175,0.5588697017268446
42,0.15547549537238337,0.5588697017268446
43,0.16137648301136717,0.565149136577708
44,0.1700105596620908,0.5816326530612245
45,0.22616311572147338,0.6381475667189953
46,0.2501397602335549,0.6711145996860283
47,0.2593949934778558,0.6891679748822606
48,0.30554692838064473,0.7244897959183674
49,0.36381141685818996,0.7802197802197802
50,0.36455680477048263,0.7810047095761381
51,0.4174793465432636,0.8108320251177394
52,0.4385986707248897,0.8343799058084772
53,0.4426361885831418,0.8390894819466248
54,0.44350580781414994,0.8398744113029827
55,0.45487297347661343,0.8453689167974883
56,0.5446301012485247,0.8822605965463108
57,0.5455618361388906,0.8877551020408163
58,0.5483570408099881,0.8885400313971743
59,0.5979874526368097,0.9073783359497645
60,0.6002236163736878,0.9113029827315542
61,0.6873718864525747,0.9403453689167975
62,0.8296167463817629,0.9701726844583988
63,0.8350829244052426,0.9748822605965463
64,0.871234238151438,0.9843014128728415
65,0.882042362879682,0.9858712715855573
66,0.9955897881856016,0.9874411302982732
67,1.0,1.0
